antecedents,consequents,support,confidence,lift,leverage,conviction,antecedent_len,consequent_len,combo_len
"frozenset({'CWE-330', 'CWE-89', 'CWE-532'})",frozenset({'CWE-327'}),0.8717948717948718,1.0,1.0129870129870129,0.011176857330703394,inf,3,1,4
"frozenset({'CWE-312', 'CWE-200'})","frozenset({'CWE-532', 'CWE-327'})",0.6538461538461539,1.0,1.0129870129870129,0.0083826429980276,inf,2,2,4
"frozenset({'CWE-330', 'CWE-312'})","frozenset({'CWE-532', 'CWE-327'})",0.8205128205128205,1.0,1.0129870129870129,0.01051939513477973,inf,2,2,4
"frozenset({'CWE-532', 'CWE-312', 'CWE-200'})",frozenset({'CWE-327'}),0.6538461538461539,1.0,1.0129870129870129,0.0083826429980276,inf,3,1,4
"frozenset({'CWE-330', 'CWE-89', 'CWE-200'})",frozenset({'CWE-327'}),0.6410256410256411,1.0,1.0129870129870129,0.008218277449046685,inf,3,1,4
"frozenset({'CWE-330', 'CWE-89', 'CWE-312'})",frozenset({'CWE-532'}),0.7948717948717948,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-330', 'CWE-89', 'CWE-200'})",frozenset({'CWE-532'}),0.6410256410256411,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-89', 'CWE-200'})","frozenset({'CWE-532', 'CWE-327'})",0.6666666666666666,1.0,1.0129870129870129,0.008547008547008517,inf,2,2,4
"frozenset({'CWE-89', 'CWE-327', 'CWE-200'})",frozenset({'CWE-532'}),0.6666666666666666,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-532', 'CWE-89', 'CWE-200'})",frozenset({'CWE-327'}),0.6666666666666666,1.0,1.0129870129870129,0.008547008547008517,inf,3,1,4
"frozenset({'CWE-330', 'CWE-200'})","frozenset({'CWE-532', 'CWE-327'})",0.6666666666666666,1.0,1.0129870129870129,0.008547008547008517,inf,2,2,4
"frozenset({'CWE-330', 'CWE-327', 'CWE-200'})",frozenset({'CWE-532'}),0.6666666666666666,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-330', 'CWE-532', 'CWE-200'})",frozenset({'CWE-327'}),0.6666666666666666,1.0,1.0129870129870129,0.008547008547008517,inf,3,1,4
"frozenset({'CWE-330', 'CWE-312', 'CWE-276'})",frozenset({'CWE-532'}),0.6794871794871795,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-330', 'CWE-532', 'CWE-276'})",frozenset({'CWE-327'}),0.7435897435897436,1.0,1.0129870129870129,0.009533201840894123,inf,3,1,4
"frozenset({'CWE-330', 'CWE-327', 'CWE-276'})",frozenset({'CWE-532'}),0.7435897435897436,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-330', 'CWE-276'})","frozenset({'CWE-532', 'CWE-327'})",0.7435897435897436,1.0,1.0129870129870129,0.009533201840894123,inf,2,2,4
"frozenset({'CWE-330', 'CWE-312', 'CWE-276'})",frozenset({'CWE-327'}),0.6794871794871795,1.0,1.0129870129870129,0.008711374095989433,inf,3,1,4
"frozenset({'CWE-532', 'CWE-89', 'CWE-276'})",frozenset({'CWE-327'}),0.7435897435897436,1.0,1.0129870129870129,0.009533201840894123,inf,3,1,4
"frozenset({'CWE-89', 'CWE-327', 'CWE-276'})",frozenset({'CWE-532'}),0.7435897435897436,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-89', 'CWE-312', 'CWE-276'})",frozenset({'CWE-532'}),0.6794871794871795,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-89', 'CWE-276'})","frozenset({'CWE-532', 'CWE-327'})",0.7435897435897436,1.0,1.0129870129870129,0.009533201840894123,inf,2,2,4
"frozenset({'CWE-89', 'CWE-312', 'CWE-276'})",frozenset({'CWE-327'}),0.6794871794871795,1.0,1.0129870129870129,0.008711374095989433,inf,3,1,4
"frozenset({'CWE-330', 'CWE-89', 'CWE-327'})",frozenset({'CWE-532'}),0.8717948717948718,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-330', 'CWE-89', 'CWE-276'})",frozenset({'CWE-532'}),0.7307692307692307,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-312', 'CWE-276'})","frozenset({'CWE-532', 'CWE-327'})",0.7051282051282052,1.0,1.0129870129870129,0.009040105193951264,inf,2,2,4
"frozenset({'CWE-312', 'CWE-327', 'CWE-276'})",frozenset({'CWE-532'}),0.7051282051282052,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-532', 'CWE-312', 'CWE-276'})",frozenset({'CWE-327'}),0.7051282051282052,1.0,1.0129870129870129,0.009040105193951264,inf,3,1,4
"frozenset({'CWE-330', 'CWE-89', 'CWE-276'})",frozenset({'CWE-327'}),0.7307692307692307,1.0,1.0129870129870129,0.009368836291913207,inf,3,1,4
"frozenset({'CWE-312', 'CWE-327', 'CWE-200'})",frozenset({'CWE-532'}),0.6538461538461539,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-330', 'CWE-89', 'CWE-312'})",frozenset({'CWE-327'}),0.7948717948717948,1.0,1.0129870129870129,0.010190664036817898,inf,3,1,4
"frozenset({'CWE-330', 'CWE-312', 'CWE-327'})",frozenset({'CWE-532'}),0.8205128205128205,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-89', 'CWE-312', 'CWE-200'})",frozenset({'CWE-532'}),0.6153846153846154,1.0,1.0,0.0,inf,3,1,4
"frozenset({'CWE-330', 'CWE-89'})","frozenset({'CWE-532', 'CWE-327'})",0.8717948717948718,1.0,1.0129870129870129,0.011176857330703394,inf,2,2,4
"frozenset({'CWE-276', 'CWE-200'})","frozenset({'CWE-532', 'CWE-327'})",0.6025641025641025,1.0,1.0129870129870129,0.007725180802103826,inf,2,2,4
