antecedents,consequents,support,confidence,lift,leverage,conviction,antecedent_len,consequent_len,combo_len
"frozenset({'RECEIVE', 'ACCESS_NETWORK_STATE', 'WAKE_LOCK', 'WRITE_EXTERNAL_STORAGE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})",frozenset({'INTERNET'}),0.6883116883116883,1.0,1.0,0.0,inf,5,1,6
"frozenset({'RECEIVE', 'READ_EXTERNAL_STORAGE', 'WRITE_EXTERNAL_STORAGE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})","frozenset({'WAKE_LOCK', 'ACCESS_NETWORK_STATE'})",0.6103896103896104,1.0,1.013157894736842,0.007927137797267725,inf,4,2,6
"frozenset({'WAKE_LOCK', 'READ_EXTERNAL_STORAGE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})","frozenset({'RECEIVE', 'ACCESS_NETWORK_STATE', 'INTERNET'})",0.6233766233766234,1.0,1.0266666666666666,0.016191600607185053,inf,3,3,6
"frozenset({'READ_EXTERNAL_STORAGE', 'ACCESS_NETWORK_STATE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})","frozenset({'RECEIVE', 'WAKE_LOCK', 'INTERNET'})",0.6233766233766234,1.0,1.0266666666666666,0.016191600607185053,inf,3,3,6
"frozenset({'RECEIVE', 'READ_EXTERNAL_STORAGE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})","frozenset({'WAKE_LOCK', 'ACCESS_NETWORK_STATE', 'INTERNET'})",0.6233766233766234,1.0,1.013157894736842,0.00809580030359247,inf,3,3,6
"frozenset({'WAKE_LOCK', 'READ_EXTERNAL_STORAGE', 'BIND_GET_INSTALL_REFERRER_SERVICE', 'INTERNET'})","frozenset({'RECEIVE', 'ACCESS_NETWORK_STATE'})",0.6233766233766234,1.0,1.0266666666666666,0.016191600607185053,inf,4,2,6
"frozenset({'WAKE_LOCK', 'READ_EXTERNAL_STORAGE', 'ACCESS_NETWORK_STATE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})","frozenset({'RECEIVE', 'INTERNET'})",0.6233766233766234,1.0,1.0266666666666666,0.016191600607185053,inf,4,2,6
"frozenset({'RECEIVE', 'READ_EXTERNAL_STORAGE', 'BIND_GET_INSTALL_REFERRER_SERVICE', 'INTERNET'})","frozenset({'WAKE_LOCK', 'ACCESS_NETWORK_STATE'})",0.6233766233766234,1.0,1.013157894736842,0.00809580030359247,inf,4,2,6
"frozenset({'RECEIVE', 'WAKE_LOCK', 'READ_EXTERNAL_STORAGE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})","frozenset({'ACCESS_NETWORK_STATE', 'INTERNET'})",0.6233766233766234,1.0,1.0,0.0,inf,4,2,6
"frozenset({'RECEIVE', 'READ_EXTERNAL_STORAGE', 'ACCESS_NETWORK_STATE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})","frozenset({'WAKE_LOCK', 'INTERNET'})",0.6233766233766234,1.0,1.013157894736842,0.00809580030359247,inf,4,2,6
"frozenset({'READ_EXTERNAL_STORAGE', 'ACCESS_NETWORK_STATE', 'WAKE_LOCK', 'BIND_GET_INSTALL_REFERRER_SERVICE', 'INTERNET'})",frozenset({'RECEIVE'}),0.6233766233766234,1.0,1.0266666666666666,0.016191600607185053,inf,5,1,6
"frozenset({'RECEIVE', 'READ_EXTERNAL_STORAGE', 'WAKE_LOCK', 'BIND_GET_INSTALL_REFERRER_SERVICE', 'INTERNET'})",frozenset({'ACCESS_NETWORK_STATE'}),0.6233766233766234,1.0,1.0,0.0,inf,5,1,6
"frozenset({'RECEIVE', 'READ_EXTERNAL_STORAGE', 'ACCESS_NETWORK_STATE', 'BIND_GET_INSTALL_REFERRER_SERVICE', 'INTERNET'})",frozenset({'WAKE_LOCK'}),0.6233766233766234,1.0,1.013157894736842,0.00809580030359247,inf,5,1,6
"frozenset({'RECEIVE', 'READ_EXTERNAL_STORAGE', 'ACCESS_NETWORK_STATE', 'WAKE_LOCK', 'BIND_GET_INSTALL_REFERRER_SERVICE'})",frozenset({'INTERNET'}),0.6233766233766234,1.0,1.0,0.0,inf,5,1,6
"frozenset({'WRITE_EXTERNAL_STORAGE', 'WAKE_LOCK', 'READ_EXTERNAL_STORAGE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})","frozenset({'ACCESS_NETWORK_STATE', 'INTERNET'})",0.6103896103896104,1.0,1.0,0.0,inf,4,2,6
"frozenset({'WRITE_EXTERNAL_STORAGE', 'READ_EXTERNAL_STORAGE', 'ACCESS_NETWORK_STATE', 'BIND_GET_INSTALL_REFERRER_SERVICE'})","frozenset({'RECEIVE', 'WAKE_LOCK'})",0.6103896103896104,1.0,1.0266666666666666,0.01585427559453534,inf,4,2,6
