BILLING,VIBRATE,BLUETOOTH,BLUETOOTH_ADMIN,ACCESS_FINE_LOCATION,FOREGROUND_SERVICE,WRITE_EXTERNAL_STORAGE,INTERNET,GET_ACCOUNTS,USE_CREDENTIALS,ACCESS_NETWORK_STATE,WAKE_LOCK,ACCESS_WIFI_STATE,BIND_GET_INSTALL_REFERRER_SERVICE,CAMERA,READ_EXTERNAL_STORAGE,ACCESS_COARSE_LOCATION,ACTIVITY_RECOGNITION,RECEIVE_BOOT_COMPLETED,contentProviderPermission,RECEIVE
CHECK_LICENSE,VIBRATE,INTERNET,WAKE_LOCK,C2D_MESSAGE,RECEIVE,ACCESS_NETWORK_STATE,ACCESS_WIFI_STATE,BILLING
INTERNET,ACCESS_WIFI_STATE,ACCESS_NETWORK_STATE,BIND_GET_INSTALL_REFERRER_SERVICE,VIBRATE,WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,BILLING,ACCESS_COARSE_LOCATION,ACCESS_FINE_LOCATION,WAKE_LOCK
INTERNET,ACCESS_NETWORK_STATE,ACCESS_WIFI_STATE,BIND_GET_INSTALL_REFERRER_SERVICE,VIBRATE,WAKE_LOCK,RECEIVE,BILLING
ACCESS_WIFI_STATE,INTERNET,ACCESS_NETWORK_STATE,VIBRATE,BILLING,WAKE_LOCK,BIND_GET_INSTALL_REFERRER_SERVICE,RECEIVE
INTERNET,ACCESS_NETWORK_STATE,WRITE_EXTERNAL_STORAGE,VIBRATE,RECEIVE_BOOT_COMPLETED,WAKE_LOCK,BIND_GET_INSTALL_REFERRER_SERVICE,RECEIVE,C2D_MESSAGE,BILLING,READ_EXTERNAL_STORAGE
ACCESS_WIFI_STATE,INTERNET,BILLING,ACCESS_NETWORK_STATE,READ_EXTERNAL_STORAGE,WRITE_EXTERNAL_STORAGE,C2D_MESSAGE,WAKE_LOCK,RECEIVE_BOOT_COMPLETED,PAYMENT,PAY_THROUGH_BAZAAR,RECEIVE,READ,WRITE,READ_SETTINGS,UPDATE_SHORTCUT,BROADCAST_BADGE,PROVIDER_INSERT_BADGE,UPDATE_COUNT,UPDATE_BADGE,CHANGE_BADGE,READ_SETTINGS,WRITE_SETTINGS,READ_APP_BADGE,READ_SETTINGS,WRITE_SETTINGS,BADGE_COUNT_READ,BADGE_COUNT_WRITE
INTERNET,ACCESS_NETWORK_STATE,WRITE_EXTERNAL_STORAGE,WAKE_LOCK,RECEIVE,BIND_GET_INSTALL_REFERRER_SERVICE,BILLING,ACCESS_COARSE_LOCATION,SET_ALARM
INTERNET,CHANGE_WIFI_MULTICAST_STATE,VIBRATE,WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,BIND_GET_INSTALL_REFERRER_SERVICE,ACCESS_NETWORK_STATE,ACCESS_WIFI_STATE,WAKE_LOCK,RECEIVE,BILLING
INTERNET,ACCESS_NETWORK_STATE,ACCESS_WIFI_STATE,BIND_GET_INSTALL_REFERRER_SERVICE,VIBRATE,WAKE_LOCK,RECEIVE,BILLING,SET_ALARM
