INTERNET,RECORD_AUDIO,WAKE_LOCK,READ_GSERVICES,WRITE_EXTERNAL_STORAGE
INTERNET,ACCESS_FINE_LOCATION,ACCESS_COARSE_LOCATION,CAMERA,WRITE_EXTERNAL_STORAGE,CHANGE_NETWORK_STATE,CHANGE_WIFI_STATE,WAKE_LOCK,BIND_GET_INSTALL_REFERRER_SERVICE
INTERNET,READ_EXTERNAL_STORAGE,WRITE_EXTERNAL_STORAGE,WRITE_SETTINGS,CHANGE_CONFIGURATION,WAKE_LOCK,MODIFY_AUDIO_SETTINGS,READ_CONTACTS,WRITE_CONTACTS,READ,WRITE,READ_SETTINGS,UPDATE_SHORTCUT,BROADCAST_BADGE,PROVIDER_INSERT_BADGE,UPDATE_COUNT,UPDATE_BADGE,CHANGE_BADGE,READ_SETTINGS,WRITE_SETTINGS,READ_APP_BADGE,READ_SETTINGS,WRITE_SETTINGS,BADGE_COUNT_READ,BADGE_COUNT_WRITE,BIND_GET_INSTALL_REFERRER_SERVICE
CAMERA,RECORD_AUDIO,INTERNET,SYSTEM_ALERT_WINDOW,READ_EXTERNAL_STORAGE,BILLING,WAKE_LOCK,BIND_GET_INSTALL_REFERRER_SERVICE
INTERNET,WAKE_LOCK,ACCESS_COARSE_LOCATION,ACCESS_FINE_LOCATION,ACCESS_LOCATION,ACCESS_GPS,GET_TASKS,WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,RECEIVE_ADM_MESSAGE,READ_GSERVICES,BIND_GET_INSTALL_REFERRER_SERVICE
INTERNET,WAKE_LOCK,BIND_GET_INSTALL_REFERRER_SERVICE
CHANGE_WIFI_STATE,INTERNET,WAKE_LOCK,READ_PHONE_STATE,RECORD_AUDIO,BLUETOOTH,SEND,ACCESS_COARSE_LOCATION,ACCESS_FINE_LOCATION,ACCESS_GPS,ACCESS_LOCATION,MOUNT_UNMOUNT_FILESYSTEMS,READ_LOGS
CAMERA,autofocus,WRITE_EXTERNAL_STORAGE,MOUNT_UNMOUNT_FILESYSTEMS,INTERNET,READ_EXTERNAL_STORAGE,REQUEST_INSTALL_PACKAGES
MODIFY_AUDIO_SETTINGS,INTERNET,WRITE_EXTERNAL_STORAGE,WAKE_LOCK,READ_EXTERNAL_STORAGE
INTERNET,WRITE_EXTERNAL_STORAGE,READ_EXTERNAL_STORAGE,CHANGE_WIFI_STATE,BILLING,READ_PHONE_STATE,RECEIVE_ADM_MESSAGE,WAKE_LOCK,BIND_GET_INSTALL_REFERRER_SERVICE
